date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,WeekStatus,Day_of_week,Load_Type
15/02/2018 06:15,3.28,4.68,0.00,57.39,100.00,Weekday,Thursday,Light_Load
01/10/2018 06:45,2.45,4.36,0.00,48.99,100.00,Weekday,Monday,Light_Load
16/11/2018 14:00,59.15,34.63,0.00,86.30,100.00,Weekday,Friday,Medium_Load
28/03/2018 20:15,37.48,7.20,0.07,98.20,100.00,Weekday,Wednesday,Medium_Load
23/03/2018 14:00,100.91,40.50,0.00,92.80,100.00,Weekday,Friday,Maximum_Load
19/01/2018 19:15,75.24,32.15,0.00,91.96,100.00,Weekday,Friday,Maximum_Load
20/01/2018 05:15,66.35,34.99,0.00,88.45,100.00,Weekend,Saturday,Light_Load
28/03/2018 12:15,7.49,0.07,20.63,100.00,34.13,Weekday,Wednesday,Medium_Load
17/04/2018 06:45,3.17,4.18,0.00,60.43,100.00,Weekday,Tuesday,Light_Load
26/04/2018 14:30,38.77,8.82,0.00,97.51,100.00,Weekday,Thursday,Maximum_Load
17/06/2018 05:00,3.35,3.96,0.00,64.59,100.00,Weekend,Sunday,Light_Load
13/02/2018 00:15,54.65,36.65,0.00,83.05,100.00,Weekday,Tuesday,Light_Load
03/10/2018 23:00,2.77,5.33,0.00,46.11,100.00,Weekday,Wednesday,Medium_Load
17/11/2018 18:15,4.03,0.00,5.58,100.00,58.55,Weekend,Saturday,Maximum_Load
10/04/2018 08:00,4.07,3.82,0.00,72.91,100.00,Weekday,Tuesday,Light_Load
07/04/2018 05:30,3.28,5.33,0.00,52.41,100.00,Weekend,Saturday,Light_Load
30/04/2018 01:00,2.88,4.46,0.00,54.25,100.00,Weekday,Monday,Light_Load
30/04/2018 08:15,33.55,29.77,0.00,74.80,100.00,Weekday,Monday,Light_Load
24/04/2018 01:30,3.24,4.46,0.00,58.77,100.00,Weekday,Tuesday,Light_Load
05/01/2018 03:30,4.68,5.04,0.00,68.05,100.00,Weekday,Friday,Light_Load
12/12/2018 23:00,4.21,3.31,0.18,78.61,99.91,Weekday,Wednesday,Maximum_Load
17/12/2018 22:00,4.46,0.00,21.02,100.00,20.76,Weekday,Monday,Medium_Load
07/05/2018 14:00,98.75,36.83,0.00,93.70,100.00,Weekday,Monday,Maximum_Load
07/08/2018 15:45,52.02,27.50,0.00,88.41,100.00,Weekday,Tuesday,Maximum_Load
01/10/2018 08:45,46.12,38.84,0.00,76.49,100.00,Weekday,Monday,Light_Load
13/06/2018 07:15,2.99,5.18,0.00,49.99,100.00,Weekday,Wednesday,Light_Load
04/11/2018 06:30,3.49,6.84,0.00,45.45,100.00,Weekend,Sunday,Light_Load
11/04/2018 06:30,3.28,5.00,0.00,54.85,100.00,Weekday,Wednesday,Light_Load
18/12/2018 10:30,58.68,21.67,0.00,93.81,100.00,Weekday,Tuesday,Maximum_Load
13/12/2018 06:45,3.38,2.20,0.18,83.81,99.86,Weekday,Thursday,Light_Load
05/01/2018 17:00,69.80,27.79,0.00,92.91,100.00,Weekday,Friday,Medium_Load
03/12/2018 23:45,4.61,4.32,0.00,72.97,100.00,Weekday,Monday,Light_Load
26/12/2018 03:30,3.28,2.70,0.00,77.21,100.00,Weekday,Wednesday,Light_Load
25/12/2018 12:30,3.56,0.00,13.32,100.00,25.82,Weekday,Tuesday,Light_Load
16/02/2018 14:15,3.85,0.00,22.07,100.00,17.18,Weekday,Friday,Light_Load
24/07/2018 20:00,46.66,13.93,0.00,95.82,100.00,Weekday,Tuesday,Medium_Load
19/06/2018 04:45,2.84,4.46,0.00,53.71,100.00,Weekday,Tuesday,Light_Load
22/04/2018 13:15,17.35,0.50,10.51,99.96,85.53,Weekend,Sunday,Maximum_Load
28/10/2018 01:15,2.84,5.18,0.00,48.07,100.00,Weekend,Sunday,Light_Load
19/06/2018 06:00,2.70,4.79,0.00,49.10,100.00,Weekday,Tuesday,Light_Load
17/11/2018 03:30,3.38,5.51,0.00,52.29,100.00,Weekend,Saturday,Light_Load
08/01/2018 19:15,70.74,24.23,0.00,94.60,100.00,Weekday,Monday,Maximum_Load
04/04/2018 16:30,54.29,24.19,0.00,91.34,100.00,Weekday,Wednesday,Maximum_Load
14/10/2018 03:30,2.74,4.75,0.00,49.97,100.00,Weekend,Sunday,Light_Load
06/01/2018 02:00,4.18,5.36,0.00,61.50,100.00,Weekend,Saturday,Light_Load
30/03/2018 19:30,3.67,0.00,26.39,100.00,13.77,Weekday,Friday,Medium_Load
01/11/2018 04:45,3.28,4.03,0.00,63.12,100.00,Weekday,Thursday,Light_Load
14/08/2018 11:30,72.68,64.22,0.00,74.94,100.00,Weekday,Tuesday,Maximum_Load
09/04/2018 04:00,3.17,3.82,0.00,63.86,100.00,Weekday,Monday,Light_Load
19/11/2018 15:45,65.52,34.67,0.00,88.39,100.00,Weekday,Monday,Medium_Load
22/09/2018 15:15,2.84,0.00,10.84,100.00,25.34,Weekend,Saturday,Light_Load
27/12/2018 07:00,3.60,2.56,0.29,81.50,99.68,Weekday,Thursday,Light_Load
03/10/2018 09:30,69.37,46.22,0.00,83.22,100.00,Weekday,Wednesday,Medium_Load
07/04/2018 09:00,92.48,21.82,0.00,97.33,100.00,Weekend,Saturday,Light_Load
27/09/2018 16:45,48.53,25.38,0.00,88.61,100.00,Weekday,Thursday,Maximum_Load
23/02/2018 12:00,125.60,67.79,0.00,88.00,100.00,Weekday,Friday,Maximum_Load
27/10/2018 02:00,4.50,7.99,0.00,49.07,100.00,Weekend,Saturday,Light_Load
06/04/2018 17:15,78.77,19.51,0.00,97.07,100.00,Weekday,Friday,Medium_Load
10/01/2018 16:00,123.19,44.14,0.00,94.14,100.00,Weekday,Wednesday,Medium_Load
28/02/2018 20:00,42.91,5.36,0.07,99.23,100.00,Weekday,Wednesday,Maximum_Load
14/04/2018 14:45,38.66,1.26,0.54,99.95,99.99,Weekend,Saturday,Maximum_Load
20/05/2018 08:30,25.74,24.84,0.00,71.96,100.00,Weekend,Sunday,Light_Load
05/04/2018 08:45,64.66,60.34,0.00,73.11,100.00,Weekday,Thursday,Light_Load
08/12/2018 22:00,4.10,0.00,20.95,100.00,19.21,Weekend,Saturday,Medium_Load
25/03/2018 19:30,4.03,0.00,26.46,100.00,15.06,Weekend,Sunday,Medium_Load
30/12/2018 00:30,3.82,3.20,0.04,76.66,99.99,Weekend,Sunday,Light_Load
26/04/2018 10:45,111.64,52.34,0.00,90.54,100.00,Weekday,Thursday,Maximum_Load
09/10/2018 08:30,53.96,51.73,0.00,72.19,100.00,Weekday,Tuesday,Light_Load
26/06/2018 06:30,2.59,3.74,0.00,56.93,100.00,Weekday,Tuesday,Light_Load
20/01/2018 20:15,39.53,0.25,2.38,100.00,99.82,Weekend,Saturday,Medium_Load
03/02/2018 10:45,40.86,0.97,1.12,99.97,99.96,Weekend,Saturday,Maximum_Load
27/10/2018 21:00,4.14,0.00,17.68,100.00,22.80,Weekend,Saturday,Medium_Load
13/01/2018 09:45,57.31,11.27,0.00,98.12,100.00,Weekend,Saturday,Medium_Load
28/07/2018 05:00,3.42,6.62,0.00,45.90,100.00,Weekend,Saturday,Light_Load
14/08/2018 20:15,95.44,33.41,0.00,94.38,100.00,Weekday,Tuesday,Medium_Load
05/07/2018 17:00,64.04,32.76,0.00,89.03,100.00,Weekday,Thursday,Maximum_Load
06/01/2018 21:00,4.10,0.00,24.16,100.00,16.73,Weekend,Saturday,Light_Load
22/04/2018 10:15,31.75,0.72,3.17,99.97,99.51,Weekend,Sunday,Maximum_Load
08/11/2018 09:30,56.34,27.90,0.00,89.61,100.00,Weekday,Thursday,Medium_Load
25/05/2018 02:15,2.99,3.92,0.00,60.65,100.00,Weekday,Friday,Light_Load
27/10/2018 02:15,3.60,7.20,0.00,44.72,100.00,Weekend,Saturday,Light_Load
25/09/2018 02:30,2.77,5.98,0.00,42.03,100.00,Weekday,Tuesday,Light_Load
13/04/2018 02:30,3.42,4.39,0.00,61.46,100.00,Weekday,Friday,Light_Load
24/02/2018 17:30,89.32,11.48,0.00,99.18,100.00,Weekend,Saturday,Maximum_Load
09/03/2018 06:15,4.97,3.96,0.00,78.21,100.00,Weekday,Friday,Light_Load
28/12/2018 22:00,5.22,0.00,21.06,100.00,24.06,Weekday,Friday,Medium_Load
05/01/2018 20:15,44.17,4.18,0.04,99.56,100.00,Weekday,Friday,Medium_Load
14/07/2018 21:30,3.02,0.00,18.14,100.00,16.42,Weekend,Saturday,Medium_Load
29/11/2018 20:00,40.57,8.28,0.00,97.98,100.00,Weekday,Thursday,Maximum_Load
20/03/2018 21:45,4.36,0.00,26.21,100.00,16.41,Weekday,Tuesday,Medium_Load
04/01/2018 16:00,118.94,49.97,0.00,92.19,100.00,Weekday,Thursday,Medium_Load
28/03/2018 09:30,51.55,10.51,0.32,97.98,100.00,Weekday,Wednesday,Medium_Load
24/04/2018 02:00,3.28,4.57,0.00,58.31,100.00,Weekday,Tuesday,Light_Load
16/08/2018 20:15,54.61,32.26,0.00,86.10,100.00,Weekday,Thursday,Medium_Load
29/08/2018 16:45,52.96,27.47,0.00,88.77,100.00,Weekday,Wednesday,Maximum_Load
17/02/2018 08:00,3.13,3.89,0.00,62.69,100.00,Weekend,Saturday,Light_Load
22/09/2018 06:00,2.52,4.79,0.00,46.56,100.00,Weekend,Saturday,Light_Load
18/07/2018 23:00,2.81,0.00,4.72,100.00,51.15,Weekday,Wednesday,Medium_Load
24/12/2018 22:45,3.89,3.17,0.18,77.52,99.89,Weekday,Monday,Maximum_Load
11/12/2018 01:15,4.32,3.71,0.04,75.86,100.00,Weekday,Tuesday,Light_Load
02/07/2018 17:45,34.70,2.74,3.96,99.69,99.36,Weekday,Monday,Medium_Load
05/09/2018 04:00,2.52,4.68,0.00,47.41,100.00,Weekday,Wednesday,Light_Load
29/09/2018 10:30,44.50,17.17,0.00,93.30,100.00,Weekend,Saturday,Maximum_Load
12/05/2018 05:15,3.02,4.18,0.00,58.56,100.00,Weekend,Saturday,Light_Load
06/02/2018 05:00,4.39,3.49,0.00,78.28,100.00,Weekday,Tuesday,Light_Load
07/12/2018 09:15,58.86,14.04,0.00,97.27,100.00,Weekday,Friday,Medium_Load
07/03/2018 10:15,58.93,8.57,0.00,98.96,100.00,Weekday,Wednesday,Maximum_Load
04/03/2018 00:30,2.99,3.53,0.00,64.63,100.00,Weekend,Sunday,Light_Load
16/04/2018 03:45,3.10,3.92,0.00,62.03,100.00,Weekday,Monday,Light_Load
20/04/2018 04:15,3.02,3.67,0.00,63.54,100.00,Weekday,Friday,Light_Load
23/03/2018 18:45,75.92,28.94,0.00,93.44,100.00,Weekday,Friday,Medium_Load
18/07/2018 19:15,3.42,0.00,25.99,100.00,13.05,Weekday,Wednesday,Medium_Load
19/10/2018 18:30,63.90,45.83,0.00,81.26,100.00,Weekday,Friday,Medium_Load
21/02/2018 19:15,84.20,12.71,0.72,98.88,100.00,Weekday,Wednesday,Maximum_Load
19/08/2018 19:00,2.70,0.00,14.00,100.00,18.94,Weekend,Sunday,Light_Load
11/01/2018 17:30,109.91,36.50,0.00,94.90,100.00,Weekday,Thursday,Maximum_Load
25/06/2018 17:45,28.04,0.00,9.25,100.00,94.97,Weekday,Monday,Medium_Load
25/11/2018 09:00,3.46,0.00,14.69,100.00,22.93,Weekend,Sunday,Light_Load
16/07/2018 01:00,2.88,0.00,5.00,100.00,49.91,Weekday,Monday,Light_Load
23/11/2018 19:45,66.17,27.94,0.00,92.12,100.00,Weekday,Friday,Maximum_Load
11/06/2018 01:30,2.88,5.47,0.00,46.59,100.00,Weekday,Monday,Light_Load
24/01/2018 18:30,27.79,4.32,0.00,98.81,100.00,Weekday,Wednesday,Maximum_Load
14/08/2018 08:45,93.49,72.83,0.00,78.89,100.00,Weekday,Tuesday,Light_Load
05/03/2018 10:00,50.29,15.48,0.00,95.57,100.00,Weekday,Monday,Medium_Load
04/07/2018 19:00,50.90,14.69,0.22,96.08,100.00,Weekday,Wednesday,Medium_Load
01/11/2018 10:15,58.43,28.84,0.00,89.67,100.00,Weekday,Thursday,Maximum_Load
05/07/2018 21:15,4.72,0.00,25.70,100.00,18.06,Weekday,Thursday,Medium_Load
11/12/2018 02:45,4.21,3.74,0.04,74.76,100.00,Weekday,Tuesday,Light_Load
13/02/2018 05:15,4.72,5.51,0.00,65.06,100.00,Weekday,Tuesday,Light_Load
20/02/2018 13:00,8.17,0.00,25.42,100.00,30.60,Weekday,Tuesday,Medium_Load
12/01/2018 08:00,7.09,4.18,0.00,86.14,100.00,Weekday,Friday,Light_Load
03/03/2018 02:30,3.74,4.07,0.00,67.66,100.00,Weekend,Saturday,Light_Load
22/10/2018 15:00,65.63,31.90,0.00,89.94,100.00,Weekday,Monday,Maximum_Load
11/02/2018 04:45,4.10,4.18,0.00,70.02,100.00,Weekend,Sunday,Light_Load
29/12/2018 21:00,4.10,0.00,20.92,100.00,19.23,Weekend,Saturday,Light_Load
11/11/2018 10:15,2.99,0.00,11.92,100.00,24.33,Weekend,Sunday,Light_Load
24/12/2018 10:00,56.27,19.51,0.00,94.48,100.00,Weekday,Monday,Medium_Load
26/02/2018 22:15,6.01,1.73,15.48,96.10,36.19,Weekday,Monday,Maximum_Load
16/08/2018 17:45,27.79,0.32,3.10,99.99,99.38,Weekday,Thursday,Medium_Load
22/05/2018 18:15,3.64,0.00,6.12,100.00,51.12,Weekday,Tuesday,Medium_Load
09/09/2018 02:45,2.84,5.36,0.00,46.82,100.00,Weekend,Sunday,Light_Load
11/12/2018 15:00,78.55,44.06,0.00,87.22,100.00,Weekday,Tuesday,Medium_Load
07/10/2018 20:45,2.77,0.00,11.77,100.00,22.91,Weekend,Sunday,Light_Load
15/04/2018 00:45,3.56,4.50,0.00,62.04,100.00,Weekend,Sunday,Light_Load
03/08/2018 19:30,2.99,0.00,16.42,100.00,17.91,Weekday,Friday,Light_Load
13/06/2018 20:45,3.02,0.00,17.17,100.00,17.32,Weekday,Wednesday,Medium_Load
06/09/2018 18:15,49.25,33.62,0.00,82.59,100.00,Weekday,Thursday,Medium_Load
07/03/2018 12:30,6.44,0.00,26.28,100.00,23.80,Weekday,Wednesday,Medium_Load
05/06/2018 13:45,87.48,49.90,0.00,86.86,100.00,Weekday,Tuesday,Maximum_Load
15/11/2018 05:45,3.53,4.79,0.00,59.33,100.00,Weekday,Thursday,Light_Load
19/06/2018 02:00,2.81,4.50,0.00,52.97,100.00,Weekday,Tuesday,Light_Load
08/09/2018 03:15,3.10,5.04,0.00,52.39,100.00,Weekend,Saturday,Light_Load
27/08/2018 13:00,25.52,0.50,4.00,99.98,98.79,Weekday,Monday,Medium_Load
25/02/2018 13:15,5.18,0.00,25.16,100.00,20.17,Weekend,Sunday,Light_Load
07/12/2018 00:30,4.03,4.14,0.00,69.75,100.00,Weekday,Friday,Light_Load
05/02/2018 16:30,113.15,33.70,0.00,95.84,100.00,Weekday,Monday,Medium_Load
18/08/2018 10:45,72.07,35.53,0.00,89.69,100.00,Weekend,Saturday,Maximum_Load
07/01/2018 08:00,3.28,3.82,0.00,65.14,100.00,Weekend,Sunday,Light_Load
10/10/2018 09:30,79.45,47.12,0.00,86.01,100.00,Weekday,Wednesday,Medium_Load
17/09/2018 10:30,55.19,32.58,0.00,86.11,100.00,Weekday,Monday,Maximum_Load
22/05/2018 14:45,32.72,0.54,3.06,99.99,99.57,Weekday,Tuesday,Maximum_Load
07/04/2018 18:30,3.85,0.00,7.38,100.00,46.25,Weekend,Saturday,Medium_Load
22/10/2018 12:00,112.61,67.54,0.29,85.76,100.00,Weekday,Monday,Maximum_Load
21/10/2018 20:45,3.24,0.00,13.00,100.00,24.18,Weekend,Sunday,Light_Load
08/11/2018 06:45,3.02,4.75,0.00,53.65,100.00,Weekday,Thursday,Light_Load
12/06/2018 13:15,39.06,10.51,3.28,96.57,99.65,Weekday,Tuesday,Maximum_Load
19/06/2018 08:30,32.90,29.12,0.00,74.88,100.00,Weekday,Tuesday,Light_Load
02/02/2018 12:15,15.01,2.09,18.36,99.04,63.29,Weekday,Friday,Medium_Load
31/03/2018 18:00,2.95,0.00,17.32,100.00,16.79,Weekend,Saturday,Light_Load
24/05/2018 01:45,3.46,4.68,0.00,59.45,100.00,Weekday,Thursday,Light_Load
29/07/2018 23:45,3.24,4.10,0.00,62.00,100.00,Weekend,Sunday,Light_Load
02/10/2018 05:15,2.63,4.68,0.00,48.99,100.00,Weekday,Tuesday,Light_Load
14/12/2018 17:15,63.94,27.68,0.00,91.77,100.00,Weekday,Friday,Maximum_Load
25/03/2018 20:30,4.10,0.00,26.53,100.00,15.27,Weekend,Sunday,Medium_Load
18/01/2018 11:15,143.93,72.18,0.00,89.39,100.00,Weekday,Thursday,Maximum_Load
03/06/2018 19:15,2.99,0.00,16.96,100.00,17.36,Weekend,Sunday,Light_Load
15/12/2018 20:30,3.42,0.00,14.87,100.00,22.41,Weekend,Saturday,Light_Load
18/05/2018 04:00,3.17,5.44,0.00,50.35,100.00,Weekday,Friday,Light_Load
30/01/2018 01:30,23.51,19.98,0.00,76.20,100.00,Weekday,Tuesday,Light_Load
28/01/2018 06:30,4.18,4.72,0.00,66.30,100.00,Weekend,Sunday,Light_Load
17/11/2018 10:30,117.72,42.98,0.00,93.93,100.00,Weekend,Saturday,Maximum_Load
16/05/2018 05:30,3.24,5.33,0.00,51.94,100.00,Weekday,Wednesday,Light_Load
19/03/2018 02:45,3.10,3.74,0.00,63.82,100.00,Weekday,Monday,Light_Load
10/02/2018 18:45,3.96,0.00,15.05,100.00,25.45,Weekend,Saturday,Light_Load
11/07/2018 07:30,2.92,4.21,0.00,56.99,100.00,Weekday,Wednesday,Light_Load
15/10/2018 01:00,3.17,6.52,0.00,43.73,100.00,Weekday,Monday,Light_Load
01/10/2018 14:00,45.47,21.92,0.00,90.08,100.00,Weekday,Monday,Maximum_Load
22/03/2018 01:30,3.89,5.08,0.00,60.80,100.00,Weekday,Thursday,Light_Load
27/10/2018 09:00,45.72,18.94,0.00,92.39,100.00,Weekend,Saturday,Light_Load
18/06/2018 23:45,2.74,4.32,0.00,53.56,100.00,Weekday,Monday,Light_Load
19/09/2018 13:15,30.74,8.71,5.04,96.21,98.68,Weekday,Wednesday,Maximum_Load
03/11/2018 21:30,3.71,0.00,18.72,100.00,19.44,Weekend,Saturday,Medium_Load
26/03/2018 14:45,96.98,24.91,0.00,96.86,100.00,Weekday,Monday,Maximum_Load
20/09/2018 00:15,2.70,4.64,0.00,50.29,100.00,Weekday,Thursday,Light_Load
21/07/2018 20:15,2.92,0.00,17.35,100.00,16.60,Weekend,Saturday,Medium_Load
12/10/2018 09:00,121.72,67.39,0.00,87.49,100.00,Weekday,Friday,Light_Load
27/06/2018 03:30,2.81,4.03,0.00,57.20,100.00,Weekday,Wednesday,Light_Load
19/10/2018 17:30,39.71,11.84,0.04,95.83,100.00,Weekday,Friday,Medium_Load
03/09/2018 16:30,63.83,39.56,0.00,85.00,100.00,Weekday,Monday,Maximum_Load
14/06/2018 06:30,2.81,4.50,0.00,52.97,100.00,Weekday,Thursday,Light_Load
03/05/2018 10:30,63.97,25.74,0.00,92.77,100.00,Weekday,Thursday,Maximum_Load
15/07/2018 10:45,80.46,37.12,0.00,90.80,100.00,Weekend,Sunday,Maximum_Load
22/01/2018 06:30,4.39,4.03,0.00,73.67,100.00,Weekday,Monday,Light_Load
09/04/2018 22:45,7.60,5.54,0.00,80.81,100.00,Weekday,Monday,Medium_Load
03/04/2018 17:00,81.43,53.39,0.00,83.63,100.00,Weekday,Tuesday,Maximum_Load
02/08/2018 12:15,2.77,0.00,11.09,100.00,24.23,Weekday,Thursday,Light_Load
17/09/2018 08:30,63.11,56.09,0.00,74.75,100.00,Weekday,Monday,Light_Load
20/09/2018 01:30,2.70,4.64,0.00,50.29,100.00,Weekday,Thursday,Light_Load
08/09/2018 02:45,3.17,5.33,0.00,51.12,100.00,Weekend,Saturday,Light_Load
07/09/2018 17:45,28.84,1.19,2.02,99.91,99.76,Weekday,Friday,Medium_Load
03/09/2018 14:45,54.94,38.09,0.00,82.18,100.00,Weekday,Monday,Maximum_Load
01/02/2018 18:45,81.72,44.71,0.00,87.73,100.00,Weekday,Thursday,Maximum_Load
21/12/2018 19:00,5.54,0.00,21.02,100.00,25.49,Weekday,Friday,Maximum_Load
15/10/2018 09:45,112.43,51.37,0.00,90.96,100.00,Weekday,Monday,Medium_Load
26/02/2018 03:45,3.82,3.24,0.00,76.26,100.00,Weekday,Monday,Light_Load
26/08/2018 14:00,6.59,0.00,18.83,100.00,33.03,Weekend,Sunday,Maximum_Load
06/01/2018 06:45,4.21,5.40,0.00,61.49,100.00,Weekend,Saturday,Light_Load
09/01/2018 21:30,5.26,0.00,26.78,100.00,19.27,Weekday,Tuesday,Medium_Load
30/12/2018 02:15,3.06,2.48,0.00,77.69,100.00,Weekend,Sunday,Light_Load
23/01/2018 06:15,40.10,29.48,0.00,80.57,100.00,Weekday,Tuesday,Light_Load
18/05/2018 11:15,51.95,38.12,0.00,80.62,100.00,Weekday,Friday,Maximum_Load
08/11/2018 15:00,59.76,33.95,0.00,86.95,100.00,Weekday,Thursday,Medium_Load
09/12/2018 10:00,3.89,0.00,19.33,100.00,19.73,Weekend,Sunday,Light_Load
28/04/2018 23:00,4.21,4.79,0.00,66.02,100.00,Weekend,Saturday,Medium_Load
14/08/2018 03:45,3.31,5.65,0.00,50.55,100.00,Weekday,Tuesday,Light_Load
26/07/2018 13:00,5.00,0.00,20.66,100.00,23.52,Weekday,Thursday,Medium_Load
21/03/2018 14:15,54.97,14.58,0.00,96.66,100.00,Weekday,Wednesday,Maximum_Load
23/11/2018 19:30,69.48,31.82,0.00,90.92,100.00,Weekday,Friday,Maximum_Load
19/03/2018 21:00,23.83,0.00,14.44,100.00,85.52,Weekday,Monday,Medium_Load
09/06/2018 18:15,2.92,0.00,4.93,100.00,50.96,Weekend,Saturday,Light_Load
20/06/2018 18:45,44.39,25.81,0.00,86.45,100.00,Weekday,Wednesday,Medium_Load
09/02/2018 02:15,6.01,5.72,0.00,72.44,100.00,Weekday,Friday,Light_Load
21/11/2018 16:00,79.16,22.43,0.00,96.21,100.00,Weekday,Wednesday,Medium_Load
19/08/2018 05:15,2.63,4.93,0.00,47.07,100.00,Weekend,Sunday,Light_Load
10/06/2018 08:00,2.84,5.04,0.00,49.09,100.00,Weekend,Sunday,Light_Load
03/06/2018 06:15,2.99,6.41,0.00,42.27,100.00,Weekend,Sunday,Light_Load
07/09/2018 04:00,2.99,5.00,0.00,51.32,100.00,Weekday,Friday,Light_Load
30/03/2018 13:00,4.97,0.07,16.70,99.99,28.52,Weekday,Friday,Medium_Load
09/07/2018 19:00,48.82,14.44,0.00,95.89,100.00,Weekday,Monday,Medium_Load
02/01/2018 20:15,33.23,1.51,3.96,99.90,99.30,Weekday,Tuesday,Medium_Load
29/06/2018 02:15,3.02,4.75,0.00,53.65,100.00,Weekday,Friday,Light_Load
22/05/2018 20:15,4.39,0.00,26.24,100.00,16.50,Weekday,Tuesday,Medium_Load
16/11/2018 17:45,36.29,11.95,0.00,94.98,100.00,Weekday,Friday,Maximum_Load
05/12/2018 01:15,3.78,2.92,0.25,79.14,99.78,Weekday,Wednesday,Light_Load
04/04/2018 08:15,49.36,46.84,0.00,72.54,100.00,Weekday,Wednesday,Light_Load
17/05/2018 05:30,3.13,5.36,0.00,50.43,100.00,Weekday,Thursday,Light_Load
06/07/2018 16:00,81.11,37.62,0.00,90.72,100.00,Weekday,Friday,Maximum_Load
23/12/2018 06:15,3.35,2.52,0.00,79.91,100.00,Weekend,Sunday,Light_Load
12/11/2018 05:00,2.74,3.38,0.00,62.97,100.00,Weekday,Monday,Light_Load
28/01/2018 10:30,27.86,0.00,10.84,100.00,93.19,Weekend,Sunday,Maximum_Load
30/06/2018 16:45,42.44,14.00,0.11,94.97,100.00,Weekend,Saturday,Maximum_Load
29/05/2018 17:15,54.50,19.30,0.00,94.26,100.00,Weekday,Tuesday,Medium_Load
24/06/2018 06:15,2.56,3.60,0.00,57.95,100.00,Weekend,Sunday,Light_Load
08/02/2018 15:45,113.90,47.99,0.00,92.15,100.00,Weekday,Thursday,Medium_Load
28/09/2018 22:30,3.17,6.52,0.00,43.73,100.00,Weekday,Friday,Medium_Load
21/06/2018 22:30,3.60,5.08,0.00,57.82,100.00,Weekday,Thursday,Medium_Load
10/12/2018 23:00,4.18,3.49,0.11,76.76,99.97,Weekday,Monday,Maximum_Load
18/11/2018 02:15,3.24,5.54,0.00,50.48,100.00,Weekend,Sunday,Light_Load
25/01/2018 17:15,74.70,26.93,0.00,94.07,100.00,Weekday,Thursday,Maximum_Load
18/05/2018 10:15,49.36,20.77,0.00,92.17,100.00,Weekday,Friday,Maximum_Load
19/05/2018 16:15,33.05,0.14,4.57,100.00,99.06,Weekend,Saturday,Maximum_Load
17/11/2018 19:30,4.14,0.00,16.96,100.00,23.71,Weekend,Saturday,Maximum_Load
25/05/2018 03:00,2.84,3.13,0.00,67.20,100.00,Weekday,Friday,Light_Load
03/08/2018 20:00,2.99,0.00,16.52,100.00,17.81,Weekday,Friday,Light_Load
20/01/2018 19:30,40.07,0.36,2.20,100.00,99.85,Weekend,Saturday,Maximum_Load
18/06/2018 23:00,3.49,5.08,0.00,56.63,100.00,Weekday,Monday,Medium_Load
04/07/2018 13:30,40.14,15.23,0.00,93.50,100.00,Weekday,Wednesday,Maximum_Load
31/12/2018 05:45,3.02,2.02,0.14,83.12,99.89,Weekday,Monday,Light_Load
04/05/2018 21:15,3.82,0.00,25.96,100.00,14.56,Weekday,Friday,Medium_Load
14/05/2018 14:30,48.24,20.74,0.00,91.87,100.00,Weekday,Monday,Maximum_Load
29/03/2018 22:00,4.61,0.00,26.32,100.00,17.25,Weekday,Thursday,Medium_Load
22/12/2018 09:45,4.32,0.00,21.10,100.00,20.06,Weekend,Saturday,Light_Load
22/07/2018 04:00,2.81,4.68,0.00,51.48,100.00,Weekend,Sunday,Light_Load
17/03/2018 13:00,3.85,0.00,17.35,100.00,21.66,Weekend,Saturday,Medium_Load
22/08/2018 02:15,2.63,4.28,0.00,52.35,100.00,Weekday,Wednesday,Light_Load
05/03/2018 01:30,3.53,4.82,0.00,59.09,100.00,Weekday,Monday,Light_Load
22/01/2018 17:15,61.49,26.10,0.00,92.05,100.00,Weekday,Monday,Maximum_Load
14/11/2018 16:45,120.85,59.29,0.00,89.78,100.00,Weekday,Wednesday,Medium_Load
10/05/2018 05:45,3.46,3.67,0.00,68.60,100.00,Weekday,Thursday,Light_Load
08/06/2018 19:00,37.15,6.12,0.00,98.67,100.00,Weekday,Friday,Medium_Load
15/12/2018 19:45,3.35,0.00,14.90,100.00,21.94,Weekend,Saturday,Light_Load
15/08/2018 07:45,3.64,4.64,0.00,61.72,100.00,Weekday,Wednesday,Light_Load
13/09/2018 19:15,54.76,39.82,0.00,80.88,100.00,Weekday,Thursday,Medium_Load
05/04/2018 19:15,40.93,0.18,1.76,100.00,99.91,Weekday,Thursday,Medium_Load
25/11/2018 11:30,2.95,0.00,14.15,100.00,20.41,Weekend,Sunday,Light_Load
04/06/2018 08:00,3.35,5.33,0.00,53.21,100.00,Weekday,Monday,Light_Load
09/04/2018 05:45,3.02,3.53,0.00,65.01,100.00,Weekday,Monday,Light_Load
04/07/2018 05:45,2.81,3.96,0.00,57.87,100.00,Weekday,Wednesday,Light_Load
14/11/2018 02:15,3.60,6.41,0.00,48.97,100.00,Weekday,Wednesday,Light_Load
16/06/2018 09:00,27.47,6.48,4.07,97.33,98.92,Weekend,Saturday,Light_Load
21/06/2018 01:00,2.92,4.68,0.00,52.93,100.00,Weekday,Thursday,Light_Load
