Date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
27/4/2008,0.356,0.090,239.780,1.600,0.000,0.000,0.000
22/12/2006,1.016,0.076,241.470,4.200,0.000,0.000,0.000
15/1/2010,1.422,0.104,243.350,5.800,0.000,2.000,19.000
25/2/2010,2.080,0.000,240.410,8.600,0.000,0.000,18.000
19/5/2008,1.782,0.262,241.740,7.400,0.000,0.000,19.000
5/11/2007,2.006,0.190,233.710,8.600,0.000,1.000,0.000
17/5/2010,1.630,0.052,238.980,6.800,0.000,0.000,18.000
25/11/2008,1.400,0.000,246.070,5.600,0.000,0.000,19.000
23/12/2009,0.314,0.118,248.580,1.200,0.000,0.000,0.000
8/4/2007,2.308,0.050,238.560,9.600,0.000,1.000,0.000
8/3/2007,0.406,0.206,240.450,1.800,0.000,1.000,0.000
18/1/2010,0.248,0.000,243.670,1.000,0.000,0.000,1.000
3/11/2010,0.260,0.000,244.530,1.000,0.000,0.000,1.000
18/10/2008,0.394,0.080,241.880,1.600,0.000,2.000,1.000
13/6/2010,0.268,0.100,242.180,1.200,0.000,0.000,1.000
4/4/2010,2.122,0.380,240.480,8.800,0.000,1.000,19.000
21/3/2007,0.220,0.000,241.600,1.000,0.000,0.000,0.000
27/10/2009,1.294,0.000,241.150,5.200,0.000,0.000,19.000
2/2/2008,0.316,0.092,244.010,1.400,0.000,1.000,0.000
8/2/2007,1.300,0.000,241.380,5.400,0.000,0.000,17.000
13/1/2008,0.402,0.202,244.520,1.800,0.000,0.000,0.000
21/11/2009,2.058,0.000,240.170,8.600,0.000,0.000,0.000
4/6/2007,2.608,0.000,230.560,11.200,0.000,0.000,16.000
11/8/2008,0.254,0.262,242.670,1.400,0.000,0.000,0.000
16/11/2007,0.810,0.184,242.340,3.400,0.000,0.000,0.000
16/11/2007,3.958,0.000,238.760,16.600,38.000,2.000,17.000
4/4/2008,1.378,0.084,240.860,5.600,0.000,0.000,17.000
5/9/2010,0.560,0.168,241.970,2.600,0.000,2.000,1.000
24/12/2006,0.472,0.118,243.200,3.000,0.000,0.000,0.000
9/5/2009,0.462,0.120,241.400,2.000,0.000,0.000,1.000
7/6/2010,0.338,0.120,245.190,1.600,0.000,0.000,1.000
8/3/2007,1.480,0.218,241.300,6.200,0.000,1.000,18.000
20/11/2008,1.576,0.000,237.970,6.600,0.000,2.000,0.000
26/6/2009,2.230,0.048,239.050,9.200,0.000,0.000,18.000
5/4/2007,0.294,0.080,243.560,1.200,0.000,0.000,0.000
28/1/2010,0.284,0.000,245.670,1.200,0.000,0.000,1.000
26/4/2007,0.184,0.084,236.200,0.800,0.000,1.000,0.000
7/2/2007,0.368,0.120,245.150,1.600,0.000,0.000,0.000
7/5/2010,4.014,0.494,235.200,17.200,0.000,0.000,18.000
6/4/2009,0.300,0.000,246.880,1.400,0.000,0.000,0.000
16/7/2007,0.318,0.188,230.680,1.600,0.000,0.000,0.000
11/1/2009,0.344,0.080,249.970,1.400,0.000,1.000,0.000
12/9/2009,0.320,0.262,241.640,1.600,0.000,0.000,1.000
19/5/2009,1.312,0.000,239.730,5.400,0.000,0.000,19.000
15/6/2009,0.436,0.244,244.910,2.000,0.000,0.000,1.000
25/10/2007,0.288,0.082,243.910,1.200,0.000,0.000,0.000
8/6/2008,0.554,0.000,241.770,2.400,2.000,0.000,0.000
25/4/2009,1.658,0.128,239.380,6.800,0.000,0.000,18.000
16/7/2007,1.534,0.238,235.270,6.600,0.000,0.000,18.000
24/6/2007,0.286,0.176,238.160,1.400,0.000,0.000,0.000
23/6/2007,0.364,0.340,238.480,2.000,0.000,1.000,0.000
12/7/2009,0.238,0.142,244.840,1.000,0.000,0.000,1.000
14/4/2008,0.350,0.000,242.540,1.400,0.000,0.000,0.000
9/10/2010,2.066,0.324,241.080,8.800,0.000,1.000,25.000
29/5/2007,0.236,0.046,238.740,1.000,0.000,0.000,0.000
3/9/2010,2.988,0.114,237.390,13.200,0.000,0.000,0.000
29/10/2007,0.204,0.000,241.140,0.800,0.000,0.000,0.000
24/7/2008,0.368,0.118,242.310,1.600,0.000,0.000,1.000
5/8/2008,1.478,0.048,237.880,6.200,0.000,0.000,18.000
7/1/2010,1.498,0.104,247.380,6.000,0.000,0.000,19.000
5/10/2008,0.314,0.000,238.880,1.200,1.000,0.000,0.000
26/6/2008,1.240,0.082,236.200,5.200,0.000,1.000,18.000
12/10/2010,1.612,0.276,240.020,6.800,0.000,1.000,19.000
13/8/2007,1.320,0.000,232.760,5.600,0.000,4.000,17.000
14/6/2008,0.258,0.130,239.040,1.200,0.000,0.000,0.000
26/5/2007,0.218,0.000,236.150,1.000,0.000,0.000,0.000
11/12/2008,1.370,0.052,241.450,5.600,2.000,0.000,18.000
12/8/2007,0.740,0.000,236.620,3.000,0.000,0.000,0.000
24/12/2008,0.752,0.078,241.530,3.800,0.000,0.000,4.000
27/9/2008,0.424,0.092,244.140,1.800,0.000,0.000,1.000
12/4/2008,0.688,0.504,242.260,3.400,0.000,2.000,0.000
12/8/2007,1.212,0.076,234.750,5.200,0.000,0.000,17.000
27/7/2007,0.228,0.102,236.370,1.000,0.000,1.000,0.000
19/5/2009,0.410,0.204,243.100,1.800,0.000,2.000,0.000
30/9/2010,0.614,0.194,241.320,2.600,0.000,0.000,1.000
11/12/2007,3.150,0.052,238.480,13.200,0.000,0.000,17.000
29/9/2010,1.218,0.072,239.410,5.000,1.000,1.000,1.000
18/7/2010,0.390,0.100,241.210,1.800,0.000,0.000,1.000
10/10/2010,1.292,0.574,241.650,5.800,1.000,1.000,1.000
18/4/2008,1.630,0.118,242.630,6.600,0.000,0.000,1.000
13/10/2008,0.336,0.106,240.590,1.400,0.000,0.000,1.000
24/8/2009,0.242,0.130,238.880,1.200,0.000,0.000,1.000
25/6/2007,0.212,0.108,241.840,1.000,0.000,1.000,0.000
5/3/2009,0.822,0.182,242.410,3.400,0.000,1.000,0.000
28/12/2008,1.812,0.050,247.570,7.200,2.000,0.000,0.000
10/1/2008,0.920,0.066,236.870,4.000,0.000,0.000,0.000
19/10/2010,2.646,0.204,241.360,11.000,0.000,1.000,18.000
23/12/2006,6.096,0.318,237.250,25.600,39.000,0.000,0.000
30/1/2009,0.310,0.070,248.400,1.200,0.000,0.000,0.000
30/10/2009,0.324,0.090,240.720,1.400,0.000,2.000,1.000
14/3/2008,2.706,0.096,235.200,11.400,0.000,1.000,17.000
27/11/2009,1.282,0.000,240.250,5.200,0.000,0.000,18.000
20/2/2008,2.714,0.052,237.580,11.400,0.000,0.000,0.000
20/7/2009,0.132,0.000,241.110,0.600,0.000,0.000,0.000
27/2/2007,0.224,0.000,241.810,1.000,0.000,0.000,0.000
4/11/2010,0.500,0.104,242.960,2.200,0.000,1.000,1.000
26/4/2009,0.568,0.302,244.950,2.600,0.000,0.000,1.000
9/3/2007,1.398,0.062,237.580,5.800,0.000,0.000,17.000
15/1/2010,1.852,0.116,241.630,7.600,0.000,0.000,19.000
19/4/2010,0.342,0.066,238.920,1.400,0.000,0.000,1.000
17/5/2010,1.916,0.226,240.940,8.000,0.000,0.000,27.000
1/7/2010,0.426,0.186,241.950,2.200,0.000,1.000,1.000
28/8/2008,0.250,0.250,239.440,1.400,0.000,0.000,1.000
6/5/2008,4.856,0.054,236.580,20.400,38.000,37.000,1.000
4/11/2010,1.606,0.124,244.240,6.600,0.000,1.000,19.000
10/2/2009,1.814,0.000,244.700,7.400,0.000,1.000,18.000
23/2/2007,0.344,0.104,239.120,1.400,0.000,0.000,0.000
8/3/2010,3.790,0.104,242.450,15.600,39.000,0.000,18.000
22/12/2007,0.578,0.110,245.810,2.400,0.000,0.000,0.000
11/12/2009,0.774,0.000,243.460,3.200,0.000,0.000,1.000
25/2/2009,1.232,0.000,238.130,5.200,0.000,0.000,0.000
9/11/2008,1.770,0.058,241.280,7.400,0.000,2.000,17.000
15/11/2010,0.232,0.000,244.290,1.000,0.000,0.000,0.000
1/11/2007,0.310,0.106,241.850,1.400,0.000,0.000,0.000
9/7/2009,0.266,0.096,243.470,1.200,0.000,0.000,0.000
17/10/2008,3.062,0.166,239.720,12.800,0.000,0.000,18.000
14/9/2010,0.308,0.176,241.570,1.400,0.000,0.000,1.000
7/8/2010,0.846,0.206,241.210,3.600,0.000,0.000,12.000
6/9/2009,0.398,0.212,244.400,1.800,0.000,1.000,0.000
17/2/2007,3.692,0.208,237.740,15.400,0.000,2.000,0.000
9/1/2007,1.590,0.136,246.650,6.400,0.000,0.000,18.000
19/12/2008,1.396,0.050,239.250,5.800,0.000,0.000,18.000
27/10/2008,0.212,0.050,243.240,0.800,0.000,0.000,0.000
20/2/2008,1.394,0.000,241.090,5.800,0.000,0.000,18.000
24/8/2010,0.286,0.092,243.380,1.400,0.000,1.000,1.000
26/12/2009,1.964,0.082,242.520,8.000,0.000,0.000,19.000
26/7/2009,0.410,0.372,242.190,2.200,0.000,2.000,0.000
26/8/2009,0.264,0.146,242.850,1.200,0.000,0.000,1.000
24/3/2009,0.262,0.000,245.730,1.000,0.000,0.000,0.000
25/6/2008,0.502,0.540,241.150,3.000,0.000,1.000,0.000
7/4/2007,3.324,0.000,239.270,13.800,0.000,0.000,18.000
22/3/2008,0.476,0.000,242.860,2.200,0.000,0.000,0.000
13/3/2010,4.008,0.240,242.850,16.400,1.000,41.000,18.000
6/3/2010,0.440,0.000,244.960,1.800,0.000,0.000,1.000
24/1/2009,2.438,0.056,238.210,10.200,0.000,0.000,19.000
22/9/2010,2.044,0.176,239.140,8.600,0.000,1.000,18.000
22/6/2009,0.370,0.206,241.600,1.800,0.000,0.000,1.000
16/9/2009,4.534,0.180,232.740,19.400,36.000,0.000,17.000
10/5/2010,0.354,0.078,241.720,1.400,0.000,0.000,0.000
5/9/2007,0.208,0.086,239.500,1.000,0.000,0.000,0.000
7/7/2009,0.712,0.340,241.470,3.200,0.000,2.000,0.000
28/9/2007,0.690,0.564,238.970,3.600,0.000,0.000,0.000
1/7/2008,0.212,0.100,240.520,1.000,0.000,0.000,0.000
11/2/2008,0.340,0.102,245.240,1.400,0.000,0.000,0.000
30/12/2009,1.884,0.414,241.410,8.000,0.000,0.000,1.000
28/10/2010,0.408,0.204,247.800,1.800,0.000,1.000,1.000
23/12/2009,0.322,0.120,248.440,1.400,0.000,0.000,0.000
7/1/2007,0.242,0.000,242.720,1.000,0.000,0.000,0.000
10/3/2007,0.224,0.000,243.410,1.000,0.000,0.000,0.000
11/11/2010,0.844,0.152,241.080,3.600,0.000,0.000,0.000
27/10/2009,0.232,0.000,240.540,1.000,0.000,0.000,0.000
4/6/2007,0.194,0.000,234.510,0.800,0.000,0.000,0.000
17/1/2007,0.314,0.144,243.220,1.400,0.000,0.000,0.000
5/8/2010,0.156,0.000,242.180,0.600,0.000,0.000,1.000
18/8/2007,0.104,0.000,241.250,0.400,0.000,0.000,0.000
11/6/2007,1.156,0.000,238.170,4.800,0.000,0.000,17.000
15/6/2008,0.444,0.098,241.860,1.800,0.000,1.000,1.000
22/1/2008,4.080,0.102,238.680,17.000,0.000,36.000,17.000
25/7/2009,0.220,0.130,242.040,1.000,0.000,1.000,1.000
5/8/2009,0.140,0.000,244.680,0.600,0.000,0.000,1.000
17/6/2007,0.178,0.090,242.040,0.800,0.000,2.000,0.000
7/11/2009,1.528,0.238,240.800,6.400,1.000,1.000,18.000
12/5/2009,0.386,0.068,240.450,1.600,0.000,0.000,1.000
26/8/2009,0.250,0.146,242.210,1.200,0.000,0.000,0.000
29/12/2006,0.378,0.264,241.300,1.800,0.000,0.000,0.000
8/3/2010,1.656,0.226,244.130,6.800,0.000,0.000,19.000
30/11/2008,1.480,0.138,247.260,6.000,0.000,0.000,0.000
19/12/2009,1.806,0.194,245.020,7.400,0.000,1.000,19.000
14/2/2007,0.240,0.000,243.580,1.000,0.000,1.000,0.000
25/2/2007,0.216,0.000,240.970,0.800,0.000,0.000,0.000
26/12/2006,2.340,0.084,239.640,9.600,0.000,0.000,0.000
5/1/2007,0.330,0.138,242.290,1.400,0.000,0.000,0.000
17/12/2009,1.558,0.324,246.630,6.400,0.000,0.000,0.000
7/8/2009,0.230,0.130,239.680,1.000,0.000,0.000,1.000
18/2/2008,0.302,0.090,244.320,1.200,0.000,0.000,0.000
27/1/2010,1.358,0.000,242.620,5.600,0.000,0.000,19.000
26/10/2008,0.308,0.080,242.430,1.200,0.000,0.000,0.000
15/7/2007,0.448,0.124,240.430,2.000,0.000,1.000,0.000
10/3/2008,1.410,0.000,244.530,5.600,0.000,0.000,19.000
3/2/2009,0.300,0.000,245.500,1.400,0.000,0.000,0.000
12/11/2010,1.556,0.206,238.470,6.600,0.000,2.000,18.000
21/5/2010,0.382,0.100,243.070,1.600,0.000,0.000,1.000
30/5/2010,0.490,0.058,241.960,2.000,1.000,0.000,0.000
10/8/2007,1.396,0.114,231.720,6.200,0.000,3.000,16.000
25/2/2010,0.254,0.000,243.800,1.000,0.000,0.000,1.000
1/11/2009,2.266,0.192,237.220,9.600,0.000,1.000,18.000
23/1/2008,2.068,0.000,239.860,8.600,0.000,0.000,18.000
28/10/2009,0.286,0.000,242.800,1.200,0.000,0.000,1.000
22/9/2010,0.172,0.048,242.520,0.800,0.000,0.000,0.000
9/4/2009,0.928,0.148,244.810,4.000,0.000,0.000,4.000
13/5/2010,0.360,0.102,244.080,1.400,0.000,0.000,1.000
27/9/2008,0.150,0.000,241.180,0.600,0.000,0.000,1.000
23/3/2008,3.996,0.162,240.960,16.600,38.000,0.000,17.000
4/1/2009,0.392,0.084,245.040,1.600,0.000,0.000,0.000
18/3/2010,1.404,0.102,242.790,5.800,0.000,1.000,19.000
4/4/2010,0.450,0.000,245.440,1.800,0.000,0.000,1.000
26/2/2008,0.322,0.106,239.810,1.400,0.000,0.000,0.000
24/10/2007,2.546,0.074,235.600,10.800,0.000,0.000,17.000
4/8/2010,0.156,0.000,241.530,0.600,0.000,0.000,1.000
30/1/2009,1.876,0.106,242.970,7.800,0.000,0.000,0.000
23/6/2008,0.280,0.202,239.250,1.400,0.000,1.000,0.000
28/1/2008,1.406,0.050,242.490,5.800,0.000,0.000,18.000
13/5/2010,1.374,0.000,245.260,5.600,0.000,0.000,19.000
16/12/2007,1.020,0.000,243.790,4.200,0.000,0.000,0.000
1/3/2008,0.676,0.000,239.880,2.800,0.000,2.000,0.000
3/2/2010,3.806,0.140,245.730,15.400,0.000,40.000,20.000
11/11/2010,2.512,0.000,235.030,10.600,0.000,1.000,17.000
7/12/2008,1.538,0.102,243.500,6.400,0.000,0.000,0.000
7/2/2008,0.408,0.212,243.610,1.800,0.000,0.000,0.000
6/10/2008,0.360,0.078,241.180,1.600,0.000,0.000,1.000
3/9/2008,1.964,0.000,237.900,9.000,0.000,25.000,0.000
10/9/2007,0.198,0.094,239.730,0.800,0.000,0.000,0.000
29/1/2010,1.832,0.100,244.190,7.400,0.000,0.000,19.000
10/2/2009,1.186,0.090,245.030,5.000,0.000,0.000,0.000
6/7/2008,2.698,0.408,237.980,11.400,39.000,2.000,0.000
25/9/2009,0.422,0.000,241.410,1.600,0.000,0.000,1.000
5/7/2007,1.646,0.068,240.150,6.800,0.000,0.000,0.000
24/2/2008,0.382,0.226,239.880,1.800,0.000,2.000,0.000
2/6/2007,1.406,0.174,236.390,6.000,0.000,1.000,17.000
27/4/2008,0.746,0.220,240.240,3.200,0.000,1.000,1.000
26/2/2007,0.226,0.000,245.860,1.000,0.000,0.000,0.000
19/11/2008,0.268,0.056,241.290,1.200,0.000,0.000,0.000
29/9/2008,0.482,0.336,240.390,2.400,0.000,2.000,1.000
19/12/2009,0.366,0.070,249.710,1.400,0.000,0.000,0.000
9/3/2010,0.372,0.136,247.920,1.600,0.000,0.000,0.000
29/12/2006,6.660,0.000,229.000,29.000,0.000,69.000,17.000
19/6/2007,0.262,0.166,238.620,1.200,2.000,0.000,0.000
1/11/2010,1.212,0.136,249.010,4.800,0.000,2.000,1.000
6/5/2009,0.294,0.000,242.790,1.200,0.000,0.000,0.000
18/7/2008,0.588,0.084,240.420,2.400,0.000,0.000,0.000
8/7/2010,0.524,0.294,241.850,2.400,0.000,1.000,1.000
24/11/2008,2.276,0.190,240.060,9.400,0.000,0.000,0.000
18/1/2009,1.666,0.000,242.640,7.000,0.000,0.000,18.000
25/7/2007,0.124,0.000,235.600,0.600,0.000,0.000,0.000
11/8/2009,0.518,0.400,240.980,2.600,0.000,0.000,1.000
1/2/2007,2.664,0.000,238.590,11.000,2.000,0.000,18.000
4/9/2008,0.812,0.056,235.710,3.400,0.000,0.000,12.000
27/8/2009,0.416,0.212,242.590,1.800,0.000,0.000,1.000
30/7/2009,0.140,0.000,242.280,0.600,0.000,0.000,1.000
1/2/2008,0.492,0.204,240.950,2.200,0.000,0.000,0.000
23/11/2010,1.492,0.064,241.100,6.200,0.000,0.000,17.000
13/12/2007,0.332,0.128,245.280,1.400,0.000,0.000,0.000
28/5/2008,2.362,0.356,237.810,10.000,0.000,2.000,18.000
15/12/2009,0.984,0.054,245.030,4.000,0.000,1.000,1.000
17/5/2010,1.712,0.074,237.690,7.200,0.000,0.000,18.000
8/9/2009,0.134,0.000,240.910,0.600,0.000,0.000,1.000
3/7/2007,0.352,0.186,239.830,1.600,0.000,0.000,0.000
25/3/2010,0.350,0.000,242.140,1.400,0.000,0.000,1.000
28/3/2007,3.974,0.212,237.050,16.800,38.000,0.000,17.000
24/11/2010,0.746,0.000,237.810,3.200,0.000,0.000,0.000
4/5/2007,0.220,0.110,234.460,1.000,0.000,0.000,0.000
19/4/2010,3.682,0.148,238.160,15.400,0.000,39.000,18.000
15/7/2008,0.248,0.000,240.160,1.000,1.000,0.000,1.000
13/5/2010,0.352,0.098,243.030,1.400,0.000,0.000,0.000
10/12/2008,1.578,0.000,242.880,6.400,0.000,0.000,18.000
13/9/2008,0.980,0.174,238.380,4.200,0.000,2.000,0.000
27/2/2007,0.326,0.136,244.360,1.400,0.000,0.000,0.000
29/3/2008,1.616,0.128,239.350,6.800,0.000,0.000,18.000
3/4/2009,0.350,0.092,242.480,1.600,0.000,1.000,0.000
28/6/2010,1.294,0.070,239.330,5.400,0.000,0.000,18.000
14/1/2009,2.072,0.066,240.710,8.600,0.000,0.000,0.000
9/2/2010,3.472,0.096,237.470,14.800,0.000,0.000,18.000
6/1/2009,1.648,0.318,246.790,6.800,0.000,1.000,18.000
11/1/2008,1.648,0.058,235.420,7.000,0.000,0.000,0.000
30/7/2008,3.056,0.542,238.140,13.000,38.000,2.000,1.000
15/1/2009,0.212,0.000,243.910,0.800,0.000,0.000,0.000
9/5/2008,0.426,0.226,240.630,2.000,0.000,1.000,0.000
10/6/2010,0.296,0.114,242.360,1.400,0.000,0.000,1.000
16/3/2010,0.688,0.128,242.170,2.800,0.000,0.000,1.000
5/8/2010,0.474,0.280,240.150,2.600,0.000,1.000,4.000
12/4/2009,1.416,0.106,238.990,5.800,0.000,2.000,1.000
25/2/2008,0.214,0.000,241.340,0.800,0.000,0.000,0.000
22/6/2010,0.224,0.000,242.330,1.000,0.000,0.000,1.000
20/6/2009,0.138,0.000,243.300,0.600,0.000,0.000,0.000
16/5/2008,0.574,0.104,239.840,2.600,0.000,1.000,1.000
20/7/2007,0.510,0.000,239.420,2.200,2.000,2.000,0.000
3/6/2007,0.276,0.000,234.900,1.400,0.000,0.000,0.000
12/10/2008,2.170,0.096,237.610,9.000,0.000,2.000,1.000
2/6/2010,0.360,0.064,242.040,1.400,0.000,0.000,0.000
2/8/2009,0.306,0.198,240.340,1.600,0.000,0.000,0.000
28/9/2008,0.572,0.076,239.290,2.400,0.000,0.000,0.000
6/4/2007,2.958,0.000,239.780,12.200,0.000,0.000,17.000
15/11/2008,2.052,0.146,236.900,9.000,0.000,0.000,17.000
28/5/2010,0.750,0.210,239.490,3.200,0.000,0.000,1.000
20/12/2009,2.710,0.000,241.300,11.200,0.000,0.000,17.000
14/1/2007,3.718,0.178,232.580,16.000,0.000,0.000,17.000
2/10/2007,3.702,0.096,235.540,15.600,0.000,38.000,17.000
15/9/2008,3.806,0.076,236.540,16.000,2.000,0.000,28.000
20/12/2008,0.428,0.066,241.680,1.800,0.000,2.000,0.000
31/7/2008,0.380,0.216,241.340,1.800,0.000,0.000,1.000
27/10/2010,1.486,0.086,248.140,6.000,0.000,1.000,20.000
16/5/2008,0.266,0.086,240.260,1.200,0.000,0.000,1.000
6/1/2007,1.366,0.130,238.730,5.600,0.000,1.000,17.000
24/7/2007,0.204,0.082,235.970,1.000,0.000,0.000,0.000
20/11/2009,2.330,0.200,237.770,9.800,0.000,0.000,18.000
26/8/2010,1.030,0.092,243.510,4.200,0.000,1.000,3.000
9/3/2008,0.254,0.000,242.380,1.000,0.000,0.000,0.000
6/3/2009,1.558,0.152,240.190,6.600,0.000,2.000,18.000
4/1/2010,1.418,0.000,245.420,5.800,0.000,0.000,19.000
4/12/2009,0.338,0.000,248.470,1.600,0.000,0.000,1.000
11/12/2008,0.224,0.000,243.370,1.000,0.000,0.000,0.000
9/9/2007,0.302,0.244,243.130,1.600,0.000,1.000,0.000
17/8/2009,1.500,0.000,238.450,6.200,0.000,0.000,18.000
23/3/2010,0.394,0.112,242.660,1.600,0.000,0.000,1.000
1/4/2010,1.678,0.000,237.970,7.000,0.000,0.000,18.000
28/5/2007,1.380,0.000,232.620,5.800,0.000,0.000,17.000
15/8/2007,0.202,0.146,242.480,1.000,0.000,0.000,0.000
7/1/2008,1.424,0.070,240.900,5.800,0.000,0.000,18.000
1/10/2008,0.236,0.000,242.680,1.000,0.000,0.000,1.000
14/12/2009,1.460,0.118,243.260,6.000,0.000,0.000,19.000
13/6/2007,1.326,0.208,239.820,5.600,0.000,1.000,17.000
26/7/2008,0.628,0.260,243.040,2.800,0.000,0.000,1.000
31/10/2009,0.220,0.000,239.970,0.800,0.000,0.000,1.000
19/10/2010,0.356,0.088,242.930,1.400,0.000,0.000,1.000
2/4/2009,1.416,0.058,241.490,5.800,0.000,0.000,18.000
7/5/2009,0.362,0.052,241.770,1.600,0.000,0.000,1.000
2/6/2008,0.164,0.000,241.310,0.600,0.000,0.000,1.000
22/8/2009,0.328,0.148,243.000,1.400,0.000,0.000,1.000
27/4/2010,0.568,0.114,241.760,2.400,0.000,0.000,1.000
23/2/2008,2.806,0.000,237.030,11.800,0.000,0.000,17.000
6/3/2008,1.292,0.000,244.160,5.200,0.000,0.000,0.000
20/6/2007,0.116,0.000,242.860,0.600,0.000,0.000,0.000
4/8/2007,0.100,0.000,235.420,0.400,0.000,0.000,0.000
16/4/2009,0.330,0.000,242.290,1.400,0.000,0.000,1.000
1/9/2009,0.986,0.230,242.380,4.200,0.000,0.000,1.000
23/4/2009,0.318,0.000,244.250,1.400,0.000,0.000,1.000
14/9/2010,4.782,0.360,234.010,20.400,36.000,36.000,1.000
11/6/2009,0.440,0.118,244.930,1.800,0.000,0.000,1.000
13/6/2007,0.318,0.232,240.650,1.600,1.000,1.000,0.000
12/5/2008,0.652,0.292,243.270,2.800,1.000,0.000,1.000
28/8/2009,0.244,0.158,245.110,1.200,0.000,0.000,1.000
30/6/2010,1.464,0.602,240.310,6.600,0.000,1.000,0.000
20/12/2006,1.478,0.232,242.480,6.000,0.000,1.000,18.000
13/10/2008,1.460,0.000,240.590,6.000,0.000,0.000,1.000
9/9/2010,0.402,0.090,240.990,1.800,0.000,2.000,1.000
30/12/2007,0.594,0.192,242.900,2.600,0.000,1.000,0.000
21/12/2008,0.234,0.048,246.480,1.000,0.000,1.000,0.000
30/5/2010,0.272,0.084,243.000,1.200,0.000,0.000,1.000
27/2/2010,0.498,0.060,239.800,2.000,0.000,0.000,0.000
6/8/2007,3.726,0.084,230.380,17.200,30.000,0.000,17.000
6/7/2007,0.296,0.238,240.540,1.600,0.000,1.000,0.000
25/10/2008,1.350,0.062,239.080,5.600,0.000,0.000,17.000
9/5/2009,0.892,0.118,241.160,3.800,0.000,0.000,11.000
12/2/2008,1.586,0.328,241.650,6.600,0.000,2.000,18.000
14/3/2009,1.432,0.106,245.670,5.800,0.000,0.000,19.000
30/6/2008,1.730,0.280,238.630,7.400,0.000,2.000,24.000
17/9/2009,0.426,0.096,243.400,1.800,0.000,0.000,1.000
11/1/2010,0.326,0.000,249.560,1.200,0.000,0.000,0.000
25/9/2008,0.328,0.236,240.030,1.600,0.000,1.000,1.000
2/11/2007,0.392,0.226,240.340,1.800,0.000,1.000,0.000
19/9/2007,0.108,0.000,240.620,0.400,0.000,0.000,0.000
2/1/2010,2.422,0.078,238.010,10.200,0.000,0.000,18.000
14/5/2010,1.780,0.352,242.570,7.400,0.000,0.000,19.000
22/9/2009,0.234,0.000,242.480,1.000,0.000,0.000,1.000
20/12/2006,1.478,0.232,242.310,6.200,0.000,1.000,18.000
5/3/2010,0.428,0.000,244.770,1.600,0.000,0.000,1.000
16/2/2010,1.726,0.190,243.750,7.000,0.000,1.000,19.000
5/1/2010,2.696,0.160,239.770,11.200,0.000,0.000,18.000
10/12/2007,0.214,0.046,242.370,0.800,0.000,0.000,0.000
1/3/2009,0.268,0.048,246.740,1.200,0.000,0.000,0.000
31/8/2010,0.364,0.218,240.880,1.800,0.000,1.000,0.000
24/12/2009,1.118,0.254,245.060,4.600,0.000,1.000,0.000
4/11/2008,0.528,0.096,242.350,2.200,0.000,0.000,0.000
8/9/2010,0.264,0.066,239.870,1.200,0.000,1.000,1.000
9/4/2008,0.568,0.000,241.130,2.400,0.000,0.000,1.000
25/8/2008,0.180,0.142,237.140,0.800,0.000,0.000,0.000
3/6/2007,3.430,0.000,229.880,14.800,35.000,1.000,16.000
19/11/2010,1.888,0.106,235.320,8.000,0.000,0.000,17.000
24/7/2009,0.214,0.114,240.390,1.000,0.000,1.000,0.000
2/10/2010,0.314,0.050,241.070,1.200,0.000,1.000,1.000
20/1/2008,1.974,0.102,238.760,8.400,1.000,0.000,0.000
2/5/2007,1.406,0.194,235.690,6.200,0.000,1.000,0.000
14/1/2009,0.234,0.000,244.860,1.000,0.000,0.000,0.000
2/3/2008,0.388,0.212,241.810,1.800,0.000,0.000,0.000
11/1/2007,0.216,0.000,244.010,1.000,0.000,0.000,0.000
21/7/2010,0.252,0.120,241.780,1.200,0.000,0.000,1.000
23/8/2010,0.342,0.196,241.250,1.600,0.000,0.000,1.000
26/10/2008,0.316,0.076,241.240,1.200,0.000,0.000,0.000
30/12/2009,0.366,0.116,246.630,1.600,0.000,0.000,1.000
18/1/2007,1.296,0.000,239.710,5.400,0.000,0.000,18.000
15/1/2008,0.348,0.000,244.980,1.600,0.000,0.000,0.000
24/4/2009,0.424,0.138,241.300,1.800,0.000,0.000,0.000
9/1/2009,1.490,0.068,244.890,6.000,0.000,2.000,19.000
19/4/2009,0.250,0.000,245.040,1.000,0.000,0.000,0.000
12/7/2009,1.350,0.212,241.950,5.600,0.000,1.000,19.000
19/11/2009,2.036,0.080,239.850,8.400,0.000,0.000,18.000
11/11/2010,2.232,0.000,233.550,9.400,0.000,0.000,17.000
28/3/2007,1.620,0.124,242.270,6.600,0.000,1.000,18.000
10/7/2009,1.418,0.232,244.780,5.800,0.000,0.000,19.000
9/5/2007,0.248,0.138,239.010,1.200,0.000,1.000,0.000
2/5/2008,3.838,0.070,235.090,16.200,37.000,1.000,18.000
12/3/2010,1.322,0.000,242.060,5.400,0.000,0.000,18.000
17/10/2009,1.330,0.000,239.750,5.400,0.000,0.000,18.000
16/2/2007,0.266,0.000,240.760,1.200,0.000,0.000,0.000
23/9/2008,1.212,0.000,236.930,5.000,0.000,0.000,18.000
24/11/2008,2.548,0.172,240.420,10.600,0.000,1.000,17.000
2/7/2007,0.790,0.158,240.760,3.600,0.000,8.000,0.000
28/2/2009,0.434,0.202,241.880,2.000,0.000,0.000,0.000
